"","season","team.home","team.alien","diff.score"
"12404",2010,1156,1139,-11
"12405",2010,1178,1139,-2
"12406",2010,1139,1178,5
"12407",2010,1227,1139,-29
"12408",2010,1139,1227,18
"12409",2010,1260,1139,-1
"12410",2010,1139,1260,15
"12411",2010,1139,1434,17
"12412",2010,1434,1139,-5
"12413",2010,1139,1453,23
"12414",2010,1453,1139,-18
"12415",2010,1139,1464,30
"12416",2010,1464,1139,-11
"12417",2010,1140,1161,44
"12418",2010,1161,1140,-22
"12419",2010,1307,1140,4
"12420",2010,1140,1307,-2
"12421",2010,1361,1140,-2
"12422",2010,1140,1361,14
"12423",2010,1140,1395,20
"12424",2010,1395,1140,-30
"12425",2010,1140,1428,13
"12426",2010,1428,1140,-20
"12427",2010,1140,1461,15
"12428",2010,1461,1140,-22
"12429",2010,1141,1185,8
"12430",2010,1185,1141,-1
"12431",2010,1141,1296,6
"12432",2010,1296,1141,2
"12433",2010,1405,1141,-11
"12434",2010,1141,1405,17
"12435",2010,1141,1444,8
"12436",2010,1444,1141,9
"12437",2010,1167,1142,7
"12438",2010,1142,1167,-4
"12439",2010,1168,1142,14
"12440",2010,1142,1168,-2
"12441",2010,1142,1169,1
"12442",2010,1169,1142,5
"12443",2010,1253,1142,-11
"12444",2010,1142,1253,-6
"12445",2010,1142,1334,-10
"12446",2010,1334,1142,6
"12447",2010,1142,1364,3
"12448",2010,1364,1142,23
"12449",2010,1142,1413,3
"12450",2010,1413,1142,20
"12451",2010,1414,1142,-14
"12452",2010,1142,1414,-7
"12453",2010,1142,1415,2
"12454",2010,1415,1142,-3
"12455",2010,1143,1332,32
"12456",2010,1332,1143,-15
"12457",2010,1143,1333,4
"12458",2010,1333,1143,16
"12459",2010,1143,1390,26
"12460",2010,1390,1143,-10
"12461",2010,1417,1143,-14
"12462",2010,1143,1417,-1
"12463",2010,1143,1425,8
"12464",2010,1425,1143,3
"12465",2010,1143,1449,12
"12466",2010,1449,1143,15
"12467",2010,1450,1143,-5
"12468",2010,1143,1450,16
"12469",2010,1144,1190,22
"12470",2010,1190,1144,15
"12471",2010,1144,1195,16
"12472",2010,1195,1144,-12
"12473",2010,1144,1239,16
"12474",2010,1239,1144,13
"12475",2010,1244,1144,-10
"12476",2010,1144,1244,7
"12477",2010,1252,1144,-4
"12478",2010,1144,1252,-1
"12479",2010,1144,1273,6
"12480",2010,1273,1144,9
"12481",2010,1144,1316,1
"12482",2010,1316,1144,-8
"12483",2010,1367,1144,-13
"12484",2010,1144,1367,20
"12485",2010,1144,1391,26
"12486",2010,1391,1144,-18
"12487",2010,1145,1193,-6
"12488",2010,1193,1145,2
"12489",2010,1145,1233,12
"12490",2010,1233,1145,19
"12491",2010,1145,1259,5
"12492",2010,1259,1145,-12
"12493",2010,1264,1145,-2
"12494",2010,1145,1264,-14
"12495",2010,1265,1145,-15
"12496",2010,1145,1265,15
"12497",2010,1145,1310,3
"12498",2010,1310,1145,12
"12499",2010,1145,1351,16
"12500",2010,1351,1145,16
"12501",2010,1373,1145,12
"12502",2010,1145,1373,-17
"12503",2010,1145,1389,-13
"12504",2010,1389,1145,1
"12505",2010,1270,1146,-4
"12506",2010,1146,1270,-15
"12507",2010,1146,1311,14
"12508",2010,1311,1146,17
"12509",2010,1146,1322,-6
"12510",2010,1322,1146,6
"12511",2010,1368,1146,7
"12512",2010,1146,1368,-5
"12513",2010,1372,1146,15
"12514",2010,1146,1372,-5
"12515",2010,1146,1442,-10
"12516",2010,1442,1146,11
"12517",2010,1147,1236,13
"12518",2010,1236,1147,-2
"12519",2010,1237,1147,16
"12520",2010,1147,1237,-11
"12521",2010,1147,1282,-1
"12522",2010,1282,1147,14
"12523",2010,1295,1147,12
"12524",2010,1147,1295,-11
"12525",2010,1147,1324,-38
"12526",2010,1324,1147,11
"12527",2010,1147,1331,-31
"12528",2010,1331,1147,20
"12529",2010,1355,1147,30
"12530",2010,1147,1355,-6
"12531",2010,1147,1381,8
"12532",2010,1381,1147,3
"12533",2010,1442,1147,19
"12534",2010,1147,1442,-9
"12535",2010,1148,1192,10
"12536",2010,1192,1148,9
"12537",2010,1148,1254,9
"12538",2010,1254,1148,4
"12539",2010,1148,1284,22
"12540",2010,1284,1148,13
"12541",2010,1148,1346,-31
"12542",2010,1346,1148,13
"12543",2010,1148,1352,-9
"12544",2010,1352,1148,8
"12545",2010,1148,1357,23
"12546",2010,1357,1148,18
"12547",2010,1366,1148,8
"12548",2010,1148,1366,-10
"12549",2010,1383,1148,-13
"12550",2010,1148,1383,12
"12551",2010,1149,1157,-8
"12552",2010,1157,1149,10
"12553",2010,1205,1149,3
"12554",2010,1149,1205,-9
"12555",2010,1149,1219,4
"12556",2010,1219,1149,5
"12557",2010,1251,1149,16
"12558",2010,1149,1251,-13
"12559",2010,1149,1342,6
"12560",2010,1342,1149,7
"12561",2010,1421,1149,-3
"12562",2010,1149,1421,8
"12563",2010,1149,1440,10
"12564",2010,1440,1149,12
"12565",2010,1149,1457,3
"12566",2010,1457,1149,2
"12567",2010,1150,1203,4
"12568",2010,1203,1150,5
"12569",2010,1269,1150,-14
"12570",2010,1150,1269,-3
"12571",2010,1350,1150,-12
"12572",2010,1150,1350,-5
"12573",2010,1462,1150,12
"12574",2010,1150,1462,-14
"12575",2010,1151,1154,2
"12576",2010,1154,1151,8
"12577",2010,1151,1158,-24
"12578",2010,1158,1151,12
"12579",2010,1151,1189,-19
"12580",2010,1189,1151,3
"12581",2010,1151,1359,-24
"12582",2010,1359,1151,6
"12583",2010,1151,1422,13
"12584",2010,1422,1151,13
"12585",2010,1151,1441,13
"12586",2010,1441,1151,8
"12587",2010,1223,1152,10
"12588",2010,1152,1223,-2
"12589",2010,1152,1312,6
"12590",2010,1312,1152,29
"12591",2010,1152,1315,10
"12592",2010,1315,1152,14
"12593",2010,1377,1152,5
"12594",2010,1152,1377,-4
"12595",2010,1152,1410,7
"12596",2010,1410,1152,21
"12597",2010,1152,1430,2
"12598",2010,1430,1152,5
"12599",2010,1153,1163,2
"12600",2010,1163,1153,-12
"12601",2010,1153,1323,2
"12602",2010,1323,1153,18
"12603",2010,1153,1378,8
"12604",2010,1378,1153,8
"12605",2010,1158,1154,-7
"12606",2010,1154,1158,-6
"12607",2010,1154,1172,-11
"12608",2010,1172,1154,4
"12609",2010,1154,1202,10
"12610",2010,1202,1154,15
"12611",2010,1154,1204,25
"12612",2010,1204,1154,3
"12613",2010,1359,1154,-1
"12614",2010,1154,1359,4
"12615",2010,1154,1459,-2
"12616",2010,1459,1154,9
"12617",2010,1181,1155,21
"12618",2010,1155,1181,-13
"12619",2010,1155,1199,10
"12620",2010,1199,1155,-3
"12621",2010,1155,1210,11
"12622",2010,1210,1155,2
"12623",2010,1155,1268,9
"12624",2010,1268,1155,9
"12625",2010,1178,1156,7
"12626",2010,1156,1178,-11
"12627",2010,1156,1227,7
"12628",2010,1227,1156,-11
"12629",2010,1156,1434,9
"12630",2010,1434,1156,7
"12631",2010,1156,1453,14
"12632",2010,1453,1156,17
"12633",2010,1156,1454,1
"12634",2010,1454,1156,10
"12635",2010,1156,1460,5
"12636",2010,1460,1156,9
"12637",2010,1464,1156,-22
"12638",2010,1156,1464,8
"12639",2010,1204,1157,-11
"12640",2010,1157,1204,12
"12641",2010,1205,1157,-16
"12642",2010,1157,1205,36
"12643",2010,1157,1219,17
"12644",2010,1219,1157,4
"12645",2010,1251,1157,-15
"12646",2010,1157,1251,23
"12647",2010,1157,1342,14
"12648",2010,1342,1157,-18
"12649",2010,1347,1157,-1
"12650",2010,1157,1347,-10
"12651",2010,1158,1172,12
"12652",2010,1172,1158,15
"12653",2010,1158,1202,12
"12654",2010,1202,1158,-3
"12655",2010,1158,1204,9
"12656",2010,1204,1158,-18
"12657",2010,1359,1158,-11
"12658",2010,1158,1359,21
"12659",2010,1158,1459,2
"12660",2010,1459,1158,6
"12661",2010,1159,1221,1
"12662",2010,1221,1159,-5
"12663",2010,1250,1159,14
"12664",2010,1159,1250,-10
"12665",2010,1159,1298,12
"12666",2010,1298,1159,9
"12667",2010,1160,1235,3
"12668",2010,1235,1160,1
"12669",2010,1160,1242,-6
"12670",2010,1242,1160,20
"12671",2010,1160,1243,-6
"12672",2010,1243,1160,17
"12673",2010,1160,1281,-18
"12674",2010,1281,1160,29
"12675",2010,1160,1304,12
"12676",2010,1304,1160,-13
"12677",2010,1307,1161,18
"12678",2010,1161,1307,-6
"12679",2010,1161,1361,-12
"12680",2010,1361,1161,13
"12681",2010,1161,1395,6
"12682",2010,1395,1161,6
"12683",2010,1161,1424,-8
"12684",2010,1424,1161,31
"12685",2010,1428,1161,-15
"12686",2010,1161,1428,9
"12687",2010,1461,1161,-10
"12688",2010,1161,1461,16
"12689",2010,1165,1162,21
"12690",2010,1162,1165,-26
"12691",2010,1162,1171,12
"12692",2010,1171,1162,4
"12693",2010,1162,1217,-29
"12694",2010,1217,1162,20
"12695",2010,1335,1162,-4
"12696",2010,1162,1335,1
"12697",2010,1343,1162,10
"12698",2010,1162,1343,-15
"12699",2010,1162,1463,-15
"12700",2010,1463,1162,17
"12701",2010,1257,1163,13
"12702",2010,1163,1257,-2
"12703",2010,1163,1323,12
"12704",2010,1323,1163,8
"12705",2010,1163,1385,16
"12706",2010,1385,1163,22
"12707",2010,1164,1175,-4
"12708",2010,1175,1164,16
"12709",2010,1164,1271,-8
"12710",2010,1271,1164,14
"12711",2010,1164,1288,-13
"12712",2010,1288,1164,20
"12713",2010,1164,1299,12
"12714",2010,1299,1164,5
"12715",2010,1313,1164,9
"12716",2010,1164,1313,-10
"12717",2010,1164,1354,18
"12718",2010,1354,1164,22
"12719",2010,1445,1164,13
"12720",2010,1164,1445,-10
"12721",2010,1165,1171,34
"12722",2010,1171,1165,-18
"12723",2010,1165,1217,36
"12724",2010,1217,1165,-9
"12725",2010,1165,1335,20
"12726",2010,1335,1165,15
"12727",2010,1343,1165,-3
"12728",2010,1165,1343,3
"12729",2010,1165,1463,19
"12730",2010,1463,1165,-20
"12731",2010,1166,1179,4
"12732",2010,1179,1166,5
"12733",2010,1191,1166,-8
"12734",2010,1166,1191,13
"12735",2010,1229,1166,9
"12736",2010,1166,1229,-4
"12737",2010,1166,1232,13
"12738",2010,1232,1166,6
"12739",2010,1166,1283,4
"12740",2010,1283,1166,18
"12741",2010,1166,1320,-8
"12742",2010,1320,1166,18
"12743",2010,1166,1356,2
"12744",2010,1356,1166,-5
"12745",2010,1166,1455,1
"12746",2010,1455,1166,12
"12747",2010,1168,1167,7
"12748",2010,1167,1168,-8
"12749",2010,1167,1169,2
"12750",2010,1169,1167,7
"12751",2010,1258,1167,13
"12752",2010,1167,1258,-8
"12753",2010,1167,1414,13
"12754",2010,1414,1167,13
"12755",2010,1167,1430,7
"12756",2010,1430,1167,1
"12757",2010,1169,1168,-1
"12758",2010,1168,1169,-6
"12759",2010,1168,1253,10
"12760",2010,1253,1168,-6
"12761",2010,1334,1168,7
"12762",2010,1168,1334,-6
"12763",2010,1364,1168,5
"12764",2010,1168,1364,-8
"12765",2010,1413,1168,4
"12766",2010,1168,1413,-6
"12767",2010,1168,1414,6
"12768",2010,1414,1168,-11
"12769",2010,1415,1168,-13
"12770",2010,1168,1415,-17
"12771",2010,1169,1253,-1
"12772",2010,1253,1169,14
"12773",2010,1334,1169,9
"12774",2010,1169,1334,-19
"12775",2010,1169,1364,7
"12776",2010,1364,1169,5
"12777",2010,1169,1370,8
"12778",2010,1370,1169,10
"12779",2010,1169,1413,4
"12780",2010,1413,1169,12
"12781",2010,1169,1414,-3
"12782",2010,1414,1169,5
"12783",2010,1169,1415,14
"12784",2010,1415,1169,-16
"12785",2010,1170,1186,7
"12786",2010,1186,1170,4
"12787",2010,1170,1226,1
"12788",2010,1226,1170,-17
"12789",2010,1170,1285,-1
"12790",2010,1285,1170,28
"12791",2010,1170,1286,-5
"12792",2010,1286,1170,6
"12793",2010,1294,1170,14
"12794",2010,1170,1294,-12
"12795",2010,1319,1170,4
"12796",2010,1170,1319,-14
"12797",2010,1340,1170,28
"12798",2010,1170,1340,-14
"12799",2010,1170,1370,13
"12800",2010,1370,1170,31
"12801",2010,1170,1451,-15
"12802",2010,1451,1170,22
"12803",2010,1217,1171,29
"12804",2010,1171,1217,-4
"12805",2010,1171,1335,-2
"12806",2010,1335,1171,10
"12807",2010,1171,1343,-16
"12808",2010,1343,1171,28
"12809",2010,1463,1171,13
"12810",2010,1171,1463,-10
"12811",2010,1202,1172,-5
"12812",2010,1172,1202,3
"12813",2010,1204,1172,-4
"12814",2010,1172,1204,10
"12815",2010,1441,1172,-3
"12816",2010,1172,1441,-10
"12817",2010,1459,1172,6
"12818",2010,1172,1459,-22
"12819",2010,1173,1182,6
"12820",2010,1182,1173,2
"12821",2010,1173,1203,15
"12822",2010,1173,1203,10
"12823",2010,1387,1173,3
"12824",2010,1173,1387,-5
"12825",2010,1173,1462,25
"12826",2010,1462,1173,4
"12827",2010,1174,1180,4
"12828",2010,1180,1174,8
"12829",2010,1206,1174,11
"12830",2010,1174,1206,-2
"12831",2010,1220,1174,10
"12832",2010,1174,1220,-13
"12833",2010,1318,1174,4
"12834",2010,1174,1318,-16
"12835",2010,1330,1174,21
"12836",2010,1174,1330,-19
"12837",2010,1174,1406,-3
"12838",2010,1406,1174,15
"12839",2010,1174,1456,-1
"12840",2010,1456,1174,13
"12841",2010,1197,1175,-7
"12842",2010,1175,1197,3
"12843",2010,1175,1214,2
"12844",2010,1214,1175,19
"12845",2010,1175,1271,20
"12846",2010,1271,1175,3
"12847",2010,1288,1175,10
"12848",2010,1175,1288,-3
"12849",2010,1175,1354,9
"12850",2010,1175,1354,-4
"12851",2010,1176,1309,9
"12852",2010,1309,1176,-8
"12853",2010,1176,1375,23
"12854",2010,1375,1176,2
"12855",2010,1176,1418,16
"12856",2010,1418,1176,6
"12857",2010,1176,1419,22
"12858",2010,1419,1176,11
"12859",2010,1177,1266,1
"12860",2010,1266,1177,11
"12861",2010,1177,1353,-4
"12862",2010,1353,1177,9
"12863",2010,1385,1177,20
"12864",2010,1177,1385,-8
"12865",2010,1178,1227,3
"12866",2010,1227,1178,4
"12867",2010,1260,1178,-17
"12868",2010,1178,1260,20
"12869",2010,1453,1178,2
"12870",2010,1178,1453,-2
"12871",2010,1454,1178,-16
"12872",2010,1178,1454,-11
"12873",2010,1178,1460,-2
"12874",2010,1460,1178,17
"12875",2010,1178,1464,11
"12876",2010,1464,1178,-8
"12877",2010,1191,1179,-7
"12878",2010,1179,1191,-3
"12879",2010,1179,1229,10
"12880",2010,1229,1179,3
"12881",2010,1179,1232,-14
"12882",2010,1232,1179,10
"12883",2010,1179,1283,11
"12884",2010,1283,1179,16
"12885",2010,1320,1179,16
"12886",2010,1179,1320,-9
"12887",2010,1356,1179,-5
"12888",2010,1179,1356,7
"12889",2010,1179,1455,14
"12890",2010,1455,1179,23
"12891",2010,1180,1220,13
"12892",2010,1220,1180,11
"12893",2010,1180,1241,21
"12894",2010,1241,1180,-3
"12895",2010,1180,1318,2
"12896",2010,1318,1180,-13
"12897",2010,1406,1180,-3
"12898",2010,1180,1406,42
"12899",2010,1180,1433,3
"12900",2010,1433,1180,19
"12901",2010,1180,1456,-25
"12902",2010,1456,1180,3
"12903",2010,1181,1210,19
"12904",2010,1210,1181,4
"12905",2010,1181,1268,21
"12906",2010,1268,1181,7
"12907",2010,1314,1181,-10
"12908",2010,1181,1314,32
"12909",2010,1182,1387,-4
"12910",2010,1387,1182,10
"12911",2010,1183,1240,2
"12912",2010,1240,1183,15
"12913",2010,1183,1287,1
"12914",2010,1287,1183,22
"12915",2010,1293,1183,16
"12916",2010,1183,1293,-9
"12917",2010,1183,1369,20
"12918",2010,1369,1183,-26
"12919",2010,1398,1183,-2
"12920",2010,1183,1398,5
"12921",2010,1183,1399,4
"12922",2010,1399,1183,10
"12923",2010,1183,1404,14
"12924",2010,1404,1183,-15
"12925",2010,1184,1240,1
"12926",2010,1240,1184,3
"12927",2010,1184,1287,-16
"12928",2010,1287,1184,13
"12929",2010,1293,1184,2
"12930",2010,1184,1293,-14
"12931",2010,1184,1369,16
"12932",2010,1369,1184,-3
"12933",2010,1184,1398,8
"12934",2010,1398,1184,-17
"12935",2010,1399,1184,-5
"12936",2010,1184,1399,18
"12937",2010,1404,1184,-11
"12938",2010,1184,1404,24
"12939",2010,1185,1405,15
"12940",2010,1405,1185,-16
"12941",2010,1185,1444,14
"12942",2010,1444,1185,14
"12943",2010,1186,1226,8
"12944",2010,1226,1186,6
"12945",2010,1186,1285,1
"12946",2010,1285,1186,13
"12947",2010,1286,1186,-2
"12948",2010,1186,1286,5
"12949",2010,1186,1294,-3
"12950",2010,1294,1186,4
"12951",2010,1186,1319,-4
"12952",2010,1319,1186,3
"12953",2010,1340,1186,23
"12954",2010,1186,1340,-8
"12955",2010,1186,1370,3
"12956",2010,1370,1186,6
"12957",2010,1451,1186,22
"12958",2010,1186,1451,-28
"12959",2010,1187,1267,-18
"12960",2010,1267,1187,51
"12961",2010,1349,1187,-11
"12962",2010,1187,1349,-11
"12963",2010,1379,1187,15
"12964",2010,1187,1379,-10
"12965",2010,1408,1187,-15
"12966",2010,1187,1408,3
"12967",2010,1416,1187,-2
"12968",2010,1187,1416,-11
"12969",2010,1188,1236,-5
"12970",2010,1236,1188,38
"12971",2010,1188,1252,-3
"12972",2010,1252,1188,20
"12973",2010,1188,1293,-31
"12974",2010,1293,1188,37
"12975",2010,1315,1188,-15
"12976",2010,1188,1315,-7
"12977",2010,1377,1188,24
"12978",2010,1188,1377,-22
"12979",2010,1202,1189,-11
"12980",2010,1189,1202,-5
"12981",2010,1359,1189,24
"12982",2010,1189,1359,-1
"12983",2010,1189,1422,5
"12984",2010,1422,1189,7
"12985",2010,1189,1441,5
"12986",2010,1441,1189,2
"12987",2010,1189,1459,-17
"12988",2010,1459,1189,16
"12989",2010,1190,1195,22
"12990",2010,1195,1190,-9
"12991",2010,1190,1239,23
"12992",2010,1239,1190,-2
"12993",2010,1244,1190,-17
"12994",2010,1190,1244,21
"12995",2010,1252,1190,-2
"12996",2010,1190,1252,-1
"12997",2010,1190,1316,26
"12998",2010,1316,1190,-15
"12999",2010,1367,1190,-1
"13000",2010,1190,1367,7
"13001",2010,1391,1190,-15
"13002",2010,1190,1391,-2
"13003",2010,1191,1229,-19
"13004",2010,1229,1191,14
"13005",2010,1232,1191,14
"13006",2010,1191,1232,-7
"13007",2010,1191,1283,-14
"13008",2010,1283,1191,10
"13009",2010,1191,1320,1
"13010",2010,1320,1191,19
"13011",2010,1191,1356,-8
"13012",2010,1356,1191,16
"13013",2010,1191,1455,3
"13014",2010,1455,1191,6
"13015",2010,1254,1192,6
"13016",2010,1254,1192,2
"13017",2010,1192,1284,6
"13018",2010,1284,1192,-6
"13019",2010,1346,1192,21
"13020",2010,1192,1346,-9
"13021",2010,1352,1192,7
"13022",2010,1192,1352,-15
"13023",2010,1192,1357,3
"13024",2010,1357,1192,-5
"13025",2010,1192,1384,3
"13026",2010,1384,1192,2
"13027",2010,1193,1233,17
"13028",2010,1233,1193,10
"13029",2010,1193,1259,5
"13030",2010,1259,1193,-4
"13031",2010,1193,1264,3
"13032",2010,1264,1193,-18
"13033",2010,1193,1265,9
"13034",2010,1265,1193,-20
"13035",2010,1193,1310,6
"13036",2010,1310,1193,9
"13037",2010,1351,1193,-4
"13038",2010,1193,1351,-8
"13039",2010,1389,1193,-13
"13040",2010,1193,1389,13
"13041",2010,1194,1198,18
"13042",2010,1198,1194,-3
"13043",2010,1292,1194,-1
"13044",2010,1194,1292,-9
"13045",2010,1375,1194,-11
"13046",2010,1194,1375,-3
"13047",2010,1194,1407,14
"13048",2010,1407,1194,6
"13049",2010,1194,1418,4
"13050",2010,1418,1194,7
"13051",2010,1443,1194,7
"13052",2010,1194,1443,-9
"13053",2010,1195,1239,-24
"13054",2010,1239,1195,6
"13055",2010,1195,1244,-1
"13056",2010,1244,1195,7
"13057",2010,1252,1195,10
"13058",2010,1195,1252,-18
"13059",2010,1195,1273,1
"13060",2010,1273,1195,6
"13061",2010,1195,1316,-6
"13062",2010,1316,1195,3
"13063",2010,1367,1195,-4
"13064",2010,1195,1367,-7
"13065",2010,1195,1391,11
"13066",2010,1391,1195,8
"13067",2010,1196,1208,16
"13068",2010,1208,1196,2
"13069",2010,1196,1246,-12
"13070",2010,1246,1196,8
"13071",2010,1196,1376,2
"13072",2010,1376,1196,6
"13073",2010,1196,1397,13
"13074",2010,1397,1196,1
"13075",2010,1435,1196,8
"13076",2010,1196,1435,-4
"13077",2010,1214,1197,13
"13078",2010,1197,1214,-9
"13079",2010,1224,1197,-7
"13080",2010,1197,1224,5
"13081",2010,1271,1197,-9
"13082",2010,1197,1271,-16
"13083",2010,1197,1354,-15
"13084",2010,1354,1197,26
"13085",2010,1197,1445,6
"13086",2010,1445,1197,-14
"13087",2010,1292,1198,-7
"13088",2010,1198,1292,-3
"13089",2010,1317,1198,-10
"13090",2010,1198,1317,-2
"13091",2010,1198,1375,-12
"13092",2010,1375,1198,4
"13093",2010,1198,1407,-16
"13094",2010,1407,1198,3
"13095",2010,1443,1198,17
"13096",2010,1198,1443,-27
"13097",2010,1210,1199,-7
"13098",2010,1199,1210,2
"13099",2010,1268,1199,9
"13100",2010,1199,1268,-4
"13101",2010,1199,1274,6
"13102",2010,1274,1199,-1
"13103",2010,1200,1348,-18
"13104",2010,1348,1200,26
"13105",2010,1382,1200,11
"13106",2010,1200,1382,-5
"13107",2010,1462,1200,48
"13108",2010,1200,1462,-26
"13109",2010,1201,1218,14
"13110",2010,1218,1201,-10
"13111",2010,1225,1201,15
"13112",2010,1201,1225,-9
"13113",2010,1201,1256,7
"13114",2010,1256,1201,8
"13115",2010,1201,1305,10
"13116",2010,1305,1201,4
"13117",2010,1201,1308,19
"13118",2010,1308,1201,9
"13119",2010,1201,1363,10
"13120",2010,1363,1201,27
"13121",2010,1201,1429,-26
"13122",2010,1429,1201,37
"13123",2010,1202,1204,24
"13124",2010,1204,1202,2
"13125",2010,1202,1422,8
"13126",2010,1422,1202,10
"13127",2010,1459,1202,11
"13128",2010,1202,1459,-11
"13129",2010,1203,1247,9
"13130",2010,1247,1203,1
"13131",2010,1203,1350,-5
"13132",2010,1350,1203,4
"13133",2010,1204,1441,5
"13134",2010,1441,1204,15
"13135",2010,1459,1204,14
"13136",2010,1204,1459,-6
"13137",2010,1219,1205,10
"13138",2010,1205,1219,-2
"13139",2010,1251,1205,11
"13140",2010,1205,1251,-8
"13141",2010,1205,1342,7
"13142",2010,1342,1205,-1
"13143",2010,1347,1205,30
"13144",2010,1205,1347,-7
"13145",2010,1205,1421,-2
"13146",2010,1421,1205,3
"13147",2010,1440,1205,-8
"13148",2010,1205,1440,-7
"13149",2010,1205,1457,-20
"13150",2010,1457,1205,5
"13151",2010,1206,1209,3
"13152",2010,1209,1206,4
"13153",2010,1206,1220,4
"13154",2010,1220,1206,-18
"13155",2010,1241,1206,-11
"13156",2010,1206,1241,2
"13157",2010,1318,1206,25
"13158",2010,1206,1318,-2
"13159",2010,1206,1330,16
"13160",2010,1330,1206,16
"13161",2010,1423,1206,-5
"13162",2010,1206,1423,13
"13163",2010,1207,1353,25
"13164",2010,1353,1207,3
"13165",2010,1393,1207,17
"13166",2010,1207,1393,-4
"13167",2010,1207,1437,13
"13168",2010,1437,1207,5
"13169",2010,1246,1208,8
"13170",2010,1208,1246,-12
"13171",2010,1208,1376,5
"13172",2010,1376,1208,1
"13173",2010,1208,1397,15
"13174",2010,1397,1208,9
"13175",2010,1208,1435,14
"13176",2010,1435,1208,2
"13177",2010,1241,1209,-5
"13178",2010,1209,1241,5
"13179",2010,1209,1318,-12
"13180",2010,1318,1209,9
"13181",2010,1330,1209,16
"13182",2010,1209,1330,-13
"13183",2010,1209,1406,9
"13184",2010,1406,1209,5
"13185",2010,1209,1423,5
"13186",2010,1423,1209,7
"13187",2010,1209,1433,-13
"13188",2010,1433,1209,16
"13189",2010,1314,1210,-2
"13190",2010,1210,1314,17
"13191",2010,1210,1448,21
"13192",2010,1448,1210,11
"13193",2010,1211,1258,16
"13194",2010,1258,1211,8
"13195",2010,1211,1337,7
"13196",2010,1337,1211,-18
"13197",2010,1339,1211,-3
"13198",2010,1211,1339,27
"13199",2010,1360,1211,-18
"13200",2010,1211,1360,17
"13201",2010,1211,1362,6
"13202",2010,1362,1211,4
"13203",2010,1365,1211,-7
"13204",2010,1211,1365,37
"13205",2010,1388,1211,-7
"13206",2010,1211,1388,19
"13207",2010,1238,1212,16
"13208",2010,1212,1238,-5
"13209",2010,1290,1212,10
"13210",2010,1212,1290,-4
"13211",2010,1212,1341,-5
"13212",2010,1341,1212,16
"13213",2010,1212,1380,6
"13214",2010,1380,1212,6
"13215",2010,1212,1411,-15
"13216",2010,1411,1212,21
"13217",2010,1299,1214,-10
"13218",2010,1214,1299,-4
"13219",2010,1313,1214,16
"13220",2010,1214,1313,-4
"13221",2010,1216,1263,-8
"13222",2010,1263,1216,14
"13223",2010,1216,1306,3
"13224",2010,1306,1216,-3
"13225",2010,1392,1216,11
"13226",2010,1216,1392,-10
"13227",2010,1420,1216,-6
"13228",2010,1216,1420,-8
"13229",2010,1436,1216,12
"13230",2010,1216,1436,-18
"13231",2010,1217,1335,14
"13232",2010,1335,1217,-1
"13233",2010,1217,1343,-3
"13234",2010,1343,1217,3
"13235",2010,1463,1217,-3
"13236",2010,1217,1463,20
"13237",2010,1218,1225,-7
"13238",2010,1225,1218,9
"13239",2010,1218,1256,-5
"13240",2010,1256,1218,6
"13241",2010,1218,1305,11
"13242",2010,1305,1218,6
"13243",2010,1218,1308,-2
"13244",2010,1308,1218,24
"13245",2010,1218,1363,1
"13246",2010,1363,1218,23
"13247",2010,1429,1218,44
"13248",2010,1218,1429,-11
"13249",2010,1219,1251,28
"13250",2010,1251,1219,9
"13251",2010,1219,1300,12
"13252",2010,1300,1219,-3
"13253",2010,1342,1219,-2
"13254",2010,1219,1342,19
"13255",2010,1219,1347,6
"13256",2010,1347,1219,14
"13257",2010,1219,1354,8
"13258",2010,1354,1219,13
"13259",2010,1219,1440,-3
"13260",2010,1440,1219,7
"13261",2010,1219,1457,5
"13262",2010,1457,1219,14
"13263",2010,1318,1220,-11
"13264",2010,1220,1318,-20
"13265",2010,1406,1220,-20
"13266",2010,1220,1406,16
"13267",2010,1220,1423,39
"13268",2010,1423,1220,-17
"13269",2010,1220,1456,-1
"13270",2010,1456,1220,7
"13271",2010,1221,1250,-18
"13272",2010,1250,1221,11
"13273",2010,1221,1298,19
"13274",2010,1298,1221,3
"13275",2010,1222,1272,17
"13276",2010,1272,1222,15
"13277",2010,1349,1222,-17
"13278",2010,1222,1349,8
"13279",2010,1222,1374,6
"13280",2010,1374,1222,11
"13281",2010,1222,1416,-7
"13282",2010,1416,1222,3
"13283",2010,1222,1431,10
"13284",2010,1431,1222,7
"13285",2010,1223,1312,13
"13286",2010,1312,1223,-4
"13287",2010,1223,1315,10
"13288",2010,1315,1223,-10
"13289",2010,1223,1377,-22
"13290",2010,1377,1223,13
"13291",2010,1410,1223,-2
"13292",2010,1223,1410,14
"13293",2010,1223,1426,-5
"13294",2010,1426,1223,11
"13295",2010,1223,1430,13
"13296",2010,1430,1223,6
"13297",2010,1271,1224,1
"13298",2010,1224,1271,-2
"13299",2010,1299,1224,-5
"13300",2010,1224,1299,10
"13301",2010,1313,1224,-5
"13302",2010,1224,1313,-20
"13303",2010,1225,1256,-6
"13304",2010,1256,1225,11
"13305",2010,1225,1308,-3
"13306",2010,1308,1225,17
"13307",2010,1225,1339,20
"13308",2010,1339,1225,30
"13309",2010,1225,1363,10
"13310",2010,1363,1225,3
"13311",2010,1370,1225,-2
